id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,children,expenses,purchases,acceptcmpg,generation,first_day,years
10091,1956,graduate,single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1,1067,22,0,Baby_boomers,2024-01-01,11.0
7629,1977,graduate,relation,22108.0,1,1,2014-08-05,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,2,31,14,0,Gen_X,2024-01-01,9.0
10640,1974,graduate,relation,44392.0,1,1,2013-05-09,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,2,211,21,0,Gen_X,2024-01-01,11.0
3498,1976,post_graduate,relation,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,1,877,31,1,Gen_X,2024-01-01,11.0
6742,1979,graduate,relation,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,1,11,12,0,Gen_X,2024-01-01,11.0
1172,1983,post_graduate,relation,92491.0,0,0,2013-01-05,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,0,2034,28,1,Millennial,2024-01-01,11.0
569,1991,graduate,single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0,1991,21,1,Millennial,2024-01-01,10.0
4686,1962,post_graduate,single,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0,1686,26,1,Baby_boomers,2024-01-01,10.0
1381,1982,post_graduate,single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,324,25,0,Millennial,2024-01-01,10.0
2634,1979,post_graduate,single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,1,69,15,0,Gen_X,2024-01-01,10.0
10905,1955,graduate,relation,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,252,24,0,Baby_boomers,2024-01-01,11.0
1744,1965,under_graduate,single,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,54,11,0,Gen_X,2024-01-01,11.0
1000,1961,post_graduate,relation,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,2,964,32,0,Baby_boomers,2024-01-01,10.0
3828,1951,graduate,relation,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1,1327,32,0,Baby_boomers,2024-01-01,11.0
8605,1964,post_graduate,relation,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,2,68,13,0,Baby_boomers,2024-01-01,10.0
10304,1959,graduate,relation,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,60,13,0,Baby_boomers,2024-01-01,11.0
4351,1955,graduate,single,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,2,55,12,1,Baby_boomers,2024-01-01,11.0
10129,1966,graduate,relation,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0,1456,22,1,Gen_X,2024-01-01,9.0
2499,1958,post_graduate,single,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,1,563,22,0,Baby_boomers,2024-01-01,11.0
10092,1954,graduate,single,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1,1504,31,0,Baby_boomers,2024-01-01,11.0
7500,1967,graduate,single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,564,25,0,Gen_X,2024-01-01,10.0
5796,1963,graduate,relation,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,0,1125,24,1,Baby_boomers,2024-01-01,10.0
10556,1959,graduate,relation,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,1,358,24,1,Baby_boomers,2024-01-01,10.0
1064,1971,post_graduate,relation,42403.0,1,0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,1,42,13,0,Gen_X,2024-01-01,10.0
48,1964,graduate,relation,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,1,184,16,1,Baby_boomers,2024-01-01,10.0
7610,1983,graduate,relation,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,1,460,27,0,Millennial,2024-01-01,11.0
263,1945,post_graduate,single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0,145,16,0,Builder,2024-01-01,10.0
10814,1947,graduate,relation,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0,1376,29,0,Baby_boomers,2024-01-01,11.0
9710,1969,post_graduate,single,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,792,31,0,Gen_X,2024-01-01,11.0
9292,1952,graduate,relation,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,1382,25,0,Baby_boomers,2024-01-01,11.0
10250,1947,under_graduate,relation,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,28,11,0,Baby_boomers,2024-01-01,11.0
7881,1946,post_graduate,relation,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,1033,26,0,Baby_boomers,2024-01-01,10.0
5847,1969,graduate,single,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,1,882,28,0,Gen_X,2024-01-01,11.0
737,1949,post_graduate,relation,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,2231,17,1,Baby_boomers,2024-01-01,11.0
3571,1961,post_graduate,relation,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1,1101,25,1,Baby_boomers,2024-01-01,11.0
7807,1974,graduate,relation,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,1,369,22,0,Gen_X,2024-01-01,11.0
3878,1980,post_graduate,single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1,48,12,0,Millennial,2024-01-01,10.0
5092,1949,post_graduate,single,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,1,467,27,1,Baby_boomers,2024-01-01,10.0
2154,1971,graduate,single,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,44,15,0,Gen_X,2024-01-01,11.0
5394,1979,under_graduate,single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,2,38,13,0,Gen_X,2024-01-01,11.0
3798,1968,graduate,relation,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,81,15,0,Gen_X,2024-01-01,11.0
3524,1971,post_graduate,single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,1,167,19,0,Gen_X,2024-01-01,11.0
5247,1955,post_graduate,relation,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,2,45,11,0,Baby_boomers,2024-01-01,9.0
5883,1972,graduate,relation,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,1,664,26,0,Gen_X,2024-01-01,11.0
2118,1964,post_graduate,relation,62905.0,0,1,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,1,622,24,0,Baby_boomers,2024-01-01,10.0
8812,1979,post_graduate,single,13533.0,1,0,2013-10-03,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,1,48,14,0,Gen_X,2024-01-01,10.0
6616,1975,graduate,relation,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,1,461,18,0,Gen_X,2024-01-01,10.0
2797,1977,graduate,relation,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,1073,31,0,Gen_X,2024-01-01,10.0
4328,1986,post_graduate,relation,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,55,14,0,Millennial,2024-01-01,10.0
9167,1956,graduate,relation,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,1,976,32,0,Baby_boomers,2024-01-01,11.0
10560,1980,post_graduate,single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1,20,10,0,Millennial,2024-01-01,10.0
2631,1982,graduate,relation,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,1149,18,0,Millennial,2024-01-01,10.0
8312,1961,under_graduate,relation,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,43,12,0,Baby_boomers,2024-01-01,10.0
5534,1975,post_graduate,relation,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,1,224,17,1,Gen_X,2024-01-01,10.0
5093,1974,post_graduate,single,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,101,18,0,Gen_X,2024-01-01,11.0
7592,1946,post_graduate,relation,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,0,209,16,0,Baby_boomers,2024-01-01,11.0
8895,1985,graduate,single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,968,23,0,Millennial,2024-01-01,12.0
8584,1952,post_graduate,relation,85431.0,0,0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,1165,17,0,Baby_boomers,2024-01-01,10.0
2694,1967,graduate,relation,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,1,24,11,0,Gen_X,2024-01-01,10.0
8910,1955,graduate,relation,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,252,24,0,Baby_boomers,2024-01-01,11.0
7433,1985,graduate,single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,1,165,20,0,Millennial,2024-01-01,11.0
164,1977,post_graduate,relation,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,269,21,0,Gen_X,2024-01-01,11.0
10477,1973,post_graduate,relation,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,1,102,14,0,Gen_X,2024-01-01,11.0
2681,1984,post_graduate,relation,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,461,20,0,Millennial,2024-01-01,11.0
5150,1979,under_graduate,single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,1,47,13,0,Gen_X,2024-01-01,11.0
5283,1976,post_graduate,single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,2,144,15,0,Gen_X,2024-01-01,10.0
9645,1968,graduate,relation,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0,1338,30,0,Gen_X,2024-01-01,11.0
10678,1959,graduate,relation,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,1,917,32,0,Baby_boomers,2024-01-01,10.0
7261,1971,graduate,relation,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,2,318,25,0,Gen_X,2024-01-01,11.0
9648,1967,graduate,single,46904.0,1,1,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,2,253,22,0,Gen_X,2024-01-01,12.0
2870,1973,graduate,relation,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,1,502,26,0,Gen_X,2024-01-01,11.0
8008,1983,graduate,relation,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,1,119,13,0,Millennial,2024-01-01,10.0
1513,1979,post_graduate,relation,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,2,1250,37,0,Gen_X,2024-01-01,11.0
6173,1979,graduate,relation,77298.0,0,1,2013-02-11,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,1,969,27,0,Gen_X,2024-01-01,11.0
1419,1950,graduate,relation,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,76,14,0,Baby_boomers,2024-01-01,11.0
9150,1963,post_graduate,single,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,2,62,11,0,Baby_boomers,2024-01-01,9.0
7960,1962,post_graduate,relation,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,0,1382,27,1,Baby_boomers,2024-01-01,10.0
1250,1976,graduate,single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,1,84,13,0,Gen_X,2024-01-01,10.0
9905,1952,graduate,relation,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,2,255,20,1,Baby_boomers,2024-01-01,10.0
10691,1960,post_graduate,relation,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,2,43,11,0,Baby_boomers,2024-01-01,11.0
7002,1955,graduate,single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,1,398,17,0,Baby_boomers,2024-01-01,11.0
2952,1977,post_graduate,single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,76,14,0,Gen_X,2024-01-01,10.0
8439,1964,graduate,relation,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,2,902,19,1,Baby_boomers,2024-01-01,10.0
762,1981,post_graduate,relation,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,1,823,25,0,Millennial,2024-01-01,10.0
2831,1976,graduate,relation,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,1,1179,29,0,Gen_X,2024-01-01,10.0
6977,1974,graduate,relation,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1,1921,35,1,Gen_X,2024-01-01,11.0
6289,1951,post_graduate,relation,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,2,185,15,0,Baby_boomers,2024-01-01,11.0
4168,1966,graduate,single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,433,30,0,Gen_X,2024-01-01,11.0
8397,1951,graduate,relation,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,2,34,13,1,Baby_boomers,2024-01-01,9.0
9284,1958,graduate,relation,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,1,907,32,0,Baby_boomers,2024-01-01,10.0
6237,1966,post_graduate,single,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,2,416,25,0,Gen_X,2024-01-01,10.0
3130,1964,graduate,single,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,2,44,15,0,Baby_boomers,2024-01-01,11.0
1619,1956,graduate,relation,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0,1588,18,0,Baby_boomers,2024-01-01,10.0
1990,1974,post_graduate,single,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,0,1797,20,1,Gen_X,2024-01-01,12.0
5513,1966,graduate,relation,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,2,40,14,0,Gen_X,2024-01-01,12.0
269,1963,post_graduate,single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1,1143,30,0,Baby_boomers,2024-01-01,11.0
8093,1969,post_graduate,relation,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,0,914,15,1,Gen_X,2024-01-01,10.0
10513,1992,graduate,relation,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,0,1502,19,1,Millennial,2024-01-01,11.0
10177,1954,graduate,single,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1,1338,22,0,Baby_boomers,2024-01-01,11.0
2549,1983,post_graduate,relation,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,1,27,14,0,Millennial,2024-01-01,10.0
5782,1982,post_graduate,relation,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,1,763,27,1,Millennial,2024-01-01,10.0
10057,1951,graduate,single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,0,1331,29,0,Baby_boomers,2024-01-01,10.0
10307,1956,graduate,relation,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,2,525,24,0,Baby_boomers,2024-01-01,10.0
8566,1961,post_graduate,relation,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2,9,11,0,Baby_boomers,2024-01-01,10.0
2415,1962,graduate,relation,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,1,953,20,1,Baby_boomers,2024-01-01,10.0
5684,1971,post_graduate,single,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,2,68,14,0,Gen_X,2024-01-01,10.0
8334,1971,post_graduate,single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2,131,16,0,Gen_X,2024-01-01,11.0
9166,1968,graduate,relation,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,1,882,25,0,Gen_X,2024-01-01,10.0
1440,1978,post_graduate,relation,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,1149,32,0,Gen_X,2024-01-01,12.0
78,1969,graduate,relation,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,1,37,13,0,Gen_X,2024-01-01,10.0
5441,1965,post_graduate,single,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,1,388,20,0,Gen_X,2024-01-01,10.0
5302,1986,graduate,relation,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,0,1428,18,0,Millennial,2024-01-01,11.0
4687,1958,post_graduate,relation,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,0,1633,25,0,Baby_boomers,2024-01-01,11.0
1087,1975,post_graduate,relation,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,1,173,19,0,Gen_X,2024-01-01,11.0
6859,1987,graduate,single,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,1,99,18,0,Millennial,2024-01-01,10.0
9860,1959,graduate,relation,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,1,215,19,0,Baby_boomers,2024-01-01,11.0
7129,1962,post_graduate,relation,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,1,929,37,0,Baby_boomers,2024-01-01,11.0
5866,1974,graduate,relation,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,1,219,19,0,Gen_X,2024-01-01,10.0
10521,1977,graduate,relation,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,2,174,16,0,Gen_X,2024-01-01,10.0
7393,1978,graduate,relation,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,2,92,14,0,Gen_X,2024-01-01,11.0
7849,1970,post_graduate,relation,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,1052,26,0,Gen_X,2024-01-01,10.0
332,1957,graduate,relation,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,1,275,20,1,Baby_boomers,2024-01-01,11.0
9847,1955,post_graduate,relation,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,1,587,22,0,Baby_boomers,2024-01-01,12.0
531,1954,post_graduate,single,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1,1662,39,0,Baby_boomers,2024-01-01,11.0
9576,1982,post_graduate,relation,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,1,159,20,0,Millennial,2024-01-01,10.0
6906,1953,post_graduate,single,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,0,1024,20,1,Baby_boomers,2024-01-01,11.0
7419,1968,post_graduate,single,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,1,35,13,0,Gen_X,2024-01-01,10.0
3170,1957,post_graduate,relation,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,0,1042,17,0,Baby_boomers,2024-01-01,10.0
8527,1965,post_graduate,relation,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,2,395,26,0,Gen_X,2024-01-01,10.0
7872,1975,post_graduate,relation,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,0,557,28,1,Gen_X,2024-01-01,11.0
9931,1963,post_graduate,relation,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,2,9,34,0,Baby_boomers,2024-01-01,10.0
10595,1990,graduate,relation,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,0,69,13,0,Millennial,2024-01-01,10.0
4609,1966,post_graduate,relation,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,1,486,24,0,Gen_X,2024-01-01,9.0
5010,1988,graduate,single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,1,34,14,0,Millennial,2024-01-01,10.0
4427,1995,post_graduate,single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,0,1365,34,1,Millennial,2024-01-01,11.0
11148,1975,graduate,relation,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,1,13,12,0,Gen_X,2024-01-01,11.0
1168,1978,post_graduate,relation,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,0,1401,23,0,Gen_X,2024-01-01,11.0
9595,1961,graduate,relation,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,0,1574,17,0,Baby_boomers,2024-01-01,10.0
10163,1984,post_graduate,single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,0,1323,24,0,Millennial,2024-01-01,10.0
2886,1971,post_graduate,single,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,1,1217,38,1,Gen_X,2024-01-01,10.0
6710,1951,post_graduate,single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,3,103,13,0,Baby_boomers,2024-01-01,11.0
5316,1976,post_graduate,relation,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,0,84,14,0,Gen_X,2024-01-01,11.0
9029,1972,post_graduate,relation,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,0,1536,24,0,Gen_X,2024-01-01,11.0
521,1985,graduate,relation,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,1,581,25,0,Millennial,2024-01-01,11.0
1459,1966,post_graduate,relation,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,1,928,17,0,Gen_X,2024-01-01,11.0
10241,1975,post_graduate,single,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,0,14,10,0,Gen_X,2024-01-01,10.0
1630,1979,graduate,single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,1,424,19,0,Gen_X,2024-01-01,10.0
